bend_hex	bend_int	lend_hex	lend_int	type	property
2D25DB0F	 266020141	2D25DB0F	 266020141	float	BokehColorFadeSmooth
1FD2DC3F	1071436319	1FD2DC3F	1071436319	float	fDisplacementFactor
AA058074	1954547114	AA058074	1954547114	cbuffer	CBRadialBlurFunction
205D7B5A	1518034208	205D7B5A	1518034208	float	fRefraction_tile
5F736039	 962622303	5F736039	 962622303	texture	gJointMatrixBufferPF
D0DFC7D8	3636977616	D0DFC7D8	3636977616	UAV  	tDepthMipMapTarget3
721877C2	3262584946	721877C2	3262584946	texture	tTurbulenceVolume3
31541941	1092178993	31541941	1092178993	bool 	bVelocityBase
C0EC7D73	1937632448	C0EC7D73	1937632448	UAV  	tMipMapColorTarget2
3B99578B	2337773883	3B99578B	2337773883	cbuffer	CBMhMaterialArrayLocal__disclosure
A8A243E6	3863192232	A8A243E6	3863192232	UAV  	gErrorUnitCount
AAA3C5BB	3150291882	AAA3C5BB	3150291882	UAV  	rwTileISP_Single_nc__uavcounter
88F533DE	3727947144	88F533DE	3727947144	uint 	iFrameCount
8B8959B9	3109652875	8B8959B9	3109652875	bool 	bDecalDistortionEnable
518C594B	1264159825	518C594B	1264159825	cbuffer	CBMhMaterialBTK001Local__disclosure
2A8D3BE4	3829108010	2A8D3BE4	3829108010	float4	fBlendUVTransformB
C300CA56	1456079043	C300CA56	1456079043	sampler	SSBlend
ADD7002D	 755029933	ADD7002D	 755029933	=    	0x44a00000
B9B1FF73	1946137017	B9B1FF73	1946137017	uint 	iTotalTimeEx
C7E69516	 378922695	C7E69516	 378922695	float3	fWaterCustomBlendCubeMapFactor//
5D51F233	 871518557	5D51F233	 871518557	float3	fSnowOp
282FD9C0	3235458856	282FD9C0	3235458856	texture	lightProbesTocCollision
D405E721	 568788436	D405E721	 568788436	uint 	uNumSamples
499CEA1A	 451583049	499CEA1A	 451583049	cbuffer	CBMhMaterialSZK001Local__disclosure
D01FDD95	2514296784	D01FDD95	2514296784	UAV  	tBlurTarget
E7F7376D	1832384487	E7F7376D	1832384487	float	fAlphaRef
A8F5AD39	 967701928	A8F5AD39	 967701928	int  	iDebugView
2A9E24B7	3072630314	2A9E24B7	3072630314	UAV  	tPrecomputedRayleighOutput
8A48BF5B	1539262602	8A48BF5B	1539262602	float4	fTestColor
FD866012	 308315901	FD866012	 308315901	float	fRefractionDistortion
F26093C5	3314770162	F26093C5	3314770162	UAV  	rwTileISP_Multi_nc__uavcounter
6B2BA7EE	4003933035	6B2BA7EE	4003933035	float	coc_bias
1B46C83B	1002980891	1B46C83B	1002980891	texture	gImpactIvyFloorPointBuffer
379CAC2B	 732732471	379CAC2B	 732732471	UAV  	rwTileI_Multi_nc__uavcounter
6A2F0CAD	2903256938	6A2F0CAD	2903256938	uint 	iApproximateSSAOMaxSampleNum
E42870B5	3044026596	E42870B5	3044026596	texture	tTurbulenceVolume2
82F28B6C	1821110914	82F28B6C	1821110914	=    	0xc2c80000
C111DFA9	2849968577	C111DFA9	2849968577	float	fCausticsMoveSpeed
5B0AC67D	2110130779	5B0AC67D	2110130779	float3	fLightShaftPosition
EC3354F6	4132713452	EC3354F6	4132713452	uint 	iBaseVertexOffset
A8DDCDCC	3436043688	A8DDCDCC	3436043688	uint 	iBlendType
67B15E4B	1264496999	67B15E4B	1264496999	float	fDecalEdgeFade
414E543F	1062489665	414E543F	1062489665	float	HDAOAcceptRadius
93E130F8	4163953043	93E130F8	4163953043	texture	tEmissiveBlendMap__disclosure
D4364048	1212167892	D4364048	1212167892	float	fSSAOEffectGI
6C44C4A0	2697217132	6C44C4A0	2697217132	float2	fMayuMapOffset__uiSNorm
5253D117	 399594322	5253D117	 399594322	texture	tVertexPositionMap__disclosure
398820C7	3340798009	398820C7	3340798009	UAV  	rwDstMap
BA04BCFD	4256957626	BA04BCFD	4256957626	float4	fBaseMapModLimitMax__uiUNorm//
4267277D	2099734338	4267277D	2099734338	float	fBlurMaxDist
664407B5	3037152358	664407B5	3037152358	float3	fTestLightDir
FB7D1F6B	1797225979	FB7D1F6B	1797225979	texture	tSkyBlendCloudsSideMap
178E8990	2424933911	178E8990	2424933911	float4	fWindVector
6C2FB7DA	3669438316	6C2FB7DA	3669438316	float2	fUserNormal2MoveDirection
EAE79222	 580052970	EAE79222	 580052970	cbuffer	CBInstancing
00EDDF64	1692396800	00EDDF64	1692396800	bool 	bClearHistory
98D8E694	2498156696	98D8E694	2498156696	=    	0x3d23d70a
E233BF85	2243900386	E233BF85	2243900386	float	fHdrOutputGamma
30ECD1B8	3100765232	30ECD1B8	3100765232	float	fContentScaleInverse
40493455	1429489984	40493455	1429489984	float	fVPushWave
32049946	1184433202	32049946	1184433202	cbuffer	CB_CombinedFilter_ImagePlane
26593749	1228364070	26593749	1228364070	texture	tPrimDepthMap
D50BFFBB	3154054101	D50BFFBB	3154054101	texture	tSkyCloudMap0
00CC5640	1079430144	00CC5640	1079430144	sampler	SSFurNormal__disclosure
1B7CD4E3	3822353435	1B7CD4E3	3822353435	texture	tEmissiveMapR__disclosure
7DF0AF6B	1806692477	7DF0AF6B	1806692477	uint 	iLightChannel
E03E1053	1393573600	E03E1053	1393573600	texture	PSFTextureSrv
4A6A6811	 292055626	4A6A6811	 292055626	float4	fLegendColor__uiColor
641AB6E7	3887471204	641AB6E7	3887471204	cbuffer	CBMhMaterialNPCSkinLocal__disclosure
3FEA6825	 627632703	3FEA6825	 627632703	bool 	bAntiEmitSSS
3C7F83F4	4102258492	3C7F83F4	4102258492	bool 	bShadowCascadeBias
9D90AE37	 934187165	9D90AE37	 934187165	texture	froxels
50B8B477	2008332368	50B8B477	2008332368	UAV  	tFilteredCOCMap
EAB7CE7D	2110699498	EAB7CE7D	2110699498	float3	fBlendDir__uiDirection
EB62DA78	2027578091	EB62DA78	2027578091	sampler	SSNormal__disclosure
89C738A1	2704852873	89C738A1	2704852873	uint 	iInstanceID
1CCFB7D4	3568815900	1CCFB7D4	3568815900	float	fLightAdaptationLimit
BA0CF91C	 486083770	BA0CF91C	 486083770	float	fNormalBlendRate
95227882	2188911253	95227882	2188911253	int  	iDecalAlphaMapChannel
DF92930E	 244552415	DF92930E	 244552415	float	fSkyCloudAlpha
0363B4EB	3954467587	0363B4EB	3954467587	texture	tWaterReflectionColor
1B9C2094	2485165083	1B9C2094	2485165083	float	fWhitecapHeightFade
ADA282D3	3548553901	ADA282D3	3548553901	cbuffer	CBToneMapping
7CB43083	2201007228	7CB43083	2201007228	uint 	iNormalOffset
86DD231C	 472112518	86DD231C	 472112518	float	fPaintMapNumB
ADC29105	  93438637	ADC29105	  93438637	float2	fGUIInvTextureSize2
97479D76	1990018967	97479D76	1990018967	float3	moveDir
0204E320	 551748610	0204E320	 551748610	float3	fCentralRegion
33C62975	1965671987	33C62975	1965671987	cbuffer	CBColorCorrect
67C3A48E	2393162599	67C3A48E	2393162599	texture	tFurVelocityMap__disclosure
4F3E9B51	1369128527	4F3E9B51	1369128527	float	fVignettingEllipticity
0564168C	2350277637	0564168C	2350277637	float3	fPattern_color__uiColor
A0421F1C	 471810720	A0421F1C	 471810720	float	fLuminanceLogBias
8C1B9C82	2191268748	8C1B9C82	2191268748	bool 	bEnableMaxLuminanceTest
AC3C885C	1552432300	AC3C885C	1552432300	float4	fWeight1
CD39E20E	 249706957	CD39E20E	 249706957	cbuffer	CBMhMaterialFlagWaveLocal__disclosure
7B99B1DF	3752958331	7B99B1DF	3752958331	float	fFogHUVScale
93F600AB	2868967059	93F600AB	2868967059	float	fUVRotationSin
27AE1522	 571846183	27AE1522	 571846183	float4	fDetailD_Color__uiColor
57C6DB78	2027669079	57C6DB78	2027669079	float4	fSkySunCloudHighlightColors
781178BE	3195539832	781178BE	3195539832	cbuffer	CBUpdateBufferFromMeshConditions
2D61D1E0	3771818285	2D61D1E0	3771818285	float4	fBaseMapFactor
6DBAC327	 667138669	6DBAC327	 667138669	texture	tWaterCubeMapB
167F81F8	4169236246	167F81F8	4169236246	cbuffer	CBMhMaterialIvyFloor
80BCEBFB	4226530432	80BCEBFB	4226530432	texture	FarMask
4349F459	1509181763	4349F459	1509181763	float4	fGUIStaticColor
A2625562	1649762978	A2625562	1649762978	float	moveSpeed
9E5BB68B	2343984030	9E5BB68B	2343984030	texture	gWavePointBuffer
78FC9421	 563412088	78FC9421	 563412088	bool 	bIsLegacy
3EF56ADA	3664442686	3EF56ADA	3664442686	cbuffer	CBMhMaterialNPCEyeLocal__disclosure
05A3E7A5	2783421189	05A3E7A5	2783421189	float	fMaxSlant
0C86985D	1570276876	0C86985D	1570276876	int4 	regions
EF39E309	 165886447	EF39E309	 165886447	texture	froxelVolumes
01109E5C	1553862657	01109E5C	1553862657	UAV  	tMipMapOutput
C7D368D0	3496530887	C7D368D0	3496530887	texture	gPrimTemporal
9C8A268A	2317781660	9C8A268A	2317781660	float	fRimAlphaPower__uiSNorm
D35A6166	1717656275	D35A6166	1717656275	float	fLegendFilmIOR__uiUNorm
5F8DA97F	2141818207	5F8DA97F	2141818207	cbuffer	CBSnowPreProcess
B95AC6E8	3905313465	B95AC6E8	3905313465	bool 	bUseSnowDistance
D90D192A	 706285017	D90D192A	 706285017	texture	tFlowMap__disclosure
3E7DA4C3	3282337086	3E7DA4C3	3282337086	float	fSplashSpeed
06A466F8	4167476230	06A466F8	4167476230	float	fHazeFilterHeightInverseRange//
727F15B6	3054862194	727F15B6	3054862194	cbuffer	CBNormalRecalc
8C77314E	1311864716	8C77314E	1311864716	float2	CapturePixelOffset
7512F4E0	3774091893	7512F4E0	3774091893	float	fDistortion
3BA04A95	2504695867	3BA04A95	2504695867	float	fDecalNormalBlendPow
0C335C6C	1817981708	0C335C6C	1817981708	texture	tSnowField1
02DC263C	1009179650	02DC263C	1009179650	float	fLocalHeightAdjust
994ABD14	 347949721	994ABD14	 347949721	texture	tVolumeTex2
00A8BA12	 314222592	00A8BA12	 314222592	float	fDotOpacityFactor
D1901871	1897435345	D1901871	1897435345	float2	fWetNormalBlendRange__uiUNorm//
A93BEDFC	4243405737	A93BEDFC	4243405737	float	HDAOAcceptAngle
A4A566C7	3345393060	A4A566C7	3345393060	UAV  	gPrimCsOutIndex
E69968FD	4251490790	E69968FD	4251490790	float	fFinSpeed
85832632	 841384837	85832632	 841384837	UAV  	gEmitterRangeUAV
5889DED8	3638462808	5889DED8	3638462808	float2	fFaceNormalBlend__uiUNorm
6D447987	2272871533	6D447987	2272871533	cbuffer	CBScreen
36950C6A	1779209526	36950C6A	1779209526	bool 	bPaintNormalC
36EA7420	 544533046	36EA7420	 544533046	cbuffer	CBMhMaterialEM117Local__disclosure
A2724FAD	2907665058	A2724FAD	2907665058	float	fKeyValue
E9435568	1750418409	E9435568	1750418409	float4	fMaterialPaintColor
7CC07FC6	3330261116	7CC07FC6	3330261116	float	fFurMapBlend__uiUNorm
1F2298C8	3365413407	1F2298C8	3365413407	float4	fWindLeaf2Tumble
0715375B	1530336519	0715375B	1530336519	uint 	fMaterialPaintType
69022B86	2250965609	69022B86	2250965609	float4	fDistanceFadeParam
DE0D4334	 876809694	DE0D4334	 876809694	float	BokehFarCoCScale
3E0021FB	4213243966	3E0021FB	4213243966	float	fLerpAlpha_BMtoEM__uiUNorm
67700A6B	1795846247	67700A6B	1795846247	float	fRadialBlurWidth
780D7783	2205617528	780D7783	2205617528	float3	whitecapMoveDir
D5EC9058	1485892821	D5EC9058	1485892821	float3	fColExtinction
6B66F9AA	2868471403	6B66F9AA	2868471403	texture	tAddNormalMaskMap__disclosure
BDA826E9	3911624893	BDA826E9	3911624893	float3	fSkySunWaterReflectionFactor//
8BFC0BDC	3691773067	8BFC0BDC	3691773067	cbuffer	CBMhMaterialPLSkinLocal__disclosure
E33F94BE	3197386723	E33F94BE	3197386723	float	fEllipticity
AC441503	  51725484	AC441503	  51725484	float	fMaterialWetBlend
E0FB8FBE	3197107168	E0FB8FBE	3197107168	cbuffer	CBBokehCOCSettings
7F1E7C13	 326901375	7F1E7C13	 326901375	cbuffer	CBMhMaterialSpeedTreeStdLocal__disclosure
56D5363A	 976672086	56D5363A	 976672086	cbuffer	CBViewFrustum
6AC84BAA	2857093226	6AC84BAA	2857093226	float	fBloomTransparencyCoefficient//
2488084D	1292404772	2488084D	1292404772	UAV  	gSortBuffer
5A237859	1501045594	5A237859	1501045594	float	fWhitecapHeightWPosThreshold//
C2A31374	1947444162	C2A31374	1947444162	float3	fLegendHSV__uiSNorm
0C20B431	 833888268	0C20B431	 833888268	uint 	iLUTSize
0AF85725	 626522122	0AF85725	 626522122	texture	tPartsMaskMap__disclosure
A96531DA	3660670377	A96531DA	3660670377	texture	tSkyBlendCloudRegionMap
2B85F444	1156875563	2B85F444	1156875563	float	fNearOpacity
2824AC7E	2125210664	2824AC7E	2125210664	texture	gRedirect
4A78F979	2046392394	4A78F979	2046392394	float	fHdrOutputGamutMappingRatio
09EEED25	 636349961	09EEED25	 636349961	bool 	bMaterialPaintEmissive
D1069BC6	3332048593	D1069BC6	3332048593	sampler	SSDetailEmissive__disclosure
E8C0685F	1600700648	E8C0685F	1600700648	float	fDOFCoCScale
3256121E	 504518194	3256121E	 504518194	float	BokehSpreadOffsetCoC
EEA709A6	2785650670	EEA709A6	2785650670	cbuffer	CBMhMaterialScrIceLocal__disclosure
98632D53	1395483544	98632D53	1395483544	float2	fSkyTopCloudUVScale0
B5797514	 343243189	B5797514	 343243189	float	fLuminanceLogScale
A9665450	1347708585	A9665450	1347708585	float	fMaterialSnowBlendB
AC5FDC27	 668753836	AC5FDC27	 668753836	bool 	bBypass
23B83D71	1899870243	23B83D71	1899870243	uint 	iConditions2TargetNum
436400D5	3573572675	436400D5	3573572675	float2	fWindTurbulences
F8855FEA	3932128760	F8855FEA	3932128760	bool 	bVignettingEllipse
CA51A6D0	3500560842	CA51A6D0	3500560842	float	fDistortionPow
AAB742B9	3108157354	AAB742B9	3108157354	float2	fOverlapRatio
EE49F810	 284707310	EE49F810	 284707310	float	fDarkAdaptationLimit
AE3D7825	 628637102	AE3D7825	 628637102	bool 	bEnableColorCorrect
B481AF8C	2360312244	B481AF8C	2360312244	texture	tWaterCustomDetailNormalMap
6C1FDCEC	3973848940	6C1FDCEC	3973848940	float4	fAnimEmitControl__uiUNorm
970A9311	 294849175	970A9311	 294849175	texture	tSceneEnvMap
CAB2AB09	 162247370	CAB2AB09	 162247370	float	fMipFogLimitLevel
494FE7C1	3253161801	494FE7C1	3253161801	texture	NearMask
731B834E	1317215091	731B834E	1317215091	bool 	bVertexColor
FF14D327	 668144895	FF14D327	 668144895	float2	fSkyCloudSpeed2
D75B56C8	3361102807	D75B56C8	3361102807	float	fSkyStarPower
68035E46	1180566376	68035E46	1180566376	texture	tSkyCurveMap
4B1D76BD	3178634571	4B1D76BD	3178634571	sampler	SSFilterBlend
55D4385E	1580782677	55D4385E	1580782677	cbuffer	CBGUIDevelop
CFA5A387	2275648975	CFA5A387	2275648975	texture	inputTexture
A63F3991	2436448166	A63F3991	2436448166	texture	tRMTMap__disclosure
0773766A	1786147591	0773766A	1786147591	sampler	SSRefractionMask__disclosure
83AB9F08	 144681859	83AB9F08	 144681859	float	fReflectanceBiasRate
4FF36C12	 309130063	4FF36C12	 309130063	uint 	iPrimTotalVertexNum
8BA50462	1644471691	8BA50462	1644471691	cbuffer	CBPrimBufferDescription
FF7D38BC	3157818879	FF7D38BC	3157818879	float	fApproximateSSAOSamplePerPixel//
F04B267E	2116439024	F04B267E	2116439024	int2 	iTileSize
BFDCD149	1238490303	BFDCD149	1238490303	bool 	bSkyFog
F9650826	 638084601	F9650826	 638084601	float2	fSkyCloudSpeeds
2259472C	 742873378	2259472C	 742873378	uint 	iErrorUnitPrio
FF08D172	1926301951	FF08D172	1926301951	texture	tAlbedoExtendMap__disclosure
48DED0C5	3318799944	48DED0C5	3318799944	float	fSpecularChroma__uiUNorm
622FFBC5	3321573218	622FFBC5	3321573218	float	dof_aspect
865D0CED	3977010566	865D0CED	3977010566	bool 	bSnowFieldEnabled
65DA3DBA	3124615781	65DA3DBA	3124615781	float4	fUVTransformE
F65249E1	3779678966	F65249E1	3779678966	float3	fTestDirection
1A06E7A7	2816935450	1A06E7A7	2816935450	float3	probesGridPosition
2E76D6B2	3000399406	2E76D6B2	3000399406	cbuffer	CBMhMaterialSlantFloorLocal__disclosure
73CEC2D7	3619868275	73CEC2D7	3619868275	sampler	SSSkyBlend
01313260	1613902081	01313260	1613902081	float	fOpacityPow
FAB2A18F	2409739002	FAB2A18F	2409739002	cbuffer	CBHeightToNormal
C403A29B	2611086276	C403A29B	2611086276	bool 	bHdrExtrapolation
07AE13B0	2954079751	07AE13B0	2954079751	UAV  	CoCAlphaDst
B0D61DED	3978155696	B0D61DED	3978155696	cbuffer	CBVRCommon
C416994C	1285101252	C416994C	1285101252	bool 	bUseColorMask
E2ABD7F1	4057443298	E2ABD7F1	4057443298	float	fPrimaryShadowUpsampleThresholdMin//
F05C81CD	3447807216	F05C81CD	3447807216	float4	fSkyBlendMiddleCloudHighlightColors
837671D9	3648091779	837671D9	3648091779	uint 	WriteOffset
CF5CC82C	 751328463	CF5CC82C	 751328463	float	fPrimaryShadowUpsampleThresholdMax//
BC7BA63E	1051098044	BC7BA63E	1051098044	cbuffer	CBDebug
68AAFC71	1912384104	68AAFC71	1912384104	float	fDecalNonMetallicFresnel
54F3B9F1	4055495508	54F3B9F1	4055495508	float	fAtmosphereHeight
A450F5DA	3673510052	A450F5DA	3673510052	float	fEmissivePow
83B58EA6	2794370435	83B58EA6	2794370435	float	fTranslucency__uiUNorm
D5E8D727	 668461269	D5E8D727	 668461269	UAV  	rwOutput
6588F593	2482341989	6588F593	2482341989	bool 	bUseUVSecondarySnowMtBM
CBFBBA86	2260401099	CBFBBA86	2260401099	uint 	iGUIShaderState
D9160B00	    726745	D9160B00	    726745	=    	0x435c0000
36086080	2153777206	36086080	2153777206	float	fFireAlphaFactor
6C547062	1651528812	6C547062	1651528812	texture	tTexture
B7588AF2	4069152951	B7588AF2	4069152951	UAV  	RwCoC
A478D47D	2111076516	A478D47D	2111076516	cbuffer	CBContactShadowInfo
CE4F9BEF	4019933134	CE4F9BEF	4019933134	float	fUserNormal2Intensity
84501C0A	 169627780	84501C0A	 169627780	sampler	SSCube
4A9CDC06	 115121226	4A9CDC06	 115121226	texture	tPrimSceneTexDownSample
0F1BE64D	1306925839	0F1BE64D	1306925839	bool 	bCullingByFrustum
CA838E1E	 512656330	CA838E1E	 512656330	bool 	bUseSpecialMode
7C71E718	 417821052	7C71E718	 417821052	UAV  	tRWNeighborMax
54C8DBDE	3738945620	54C8DBDE	3738945620	sampler	SSAddNormalMask__disclosure
04A533D1	3509822724	04A533D1	3509822724	sampler	SSDetailNormal__disclosure
436A2045	1159752259	436A2045	1159752259	float4	fSystemColor
25C717E0	3759654693	25C717E0	3759654693	cbuffer	CBConstantHaltonSequence
3181F03E	1055949105	3181F03E	1055949105	sampler	SSPrimAlphaMask
751D155E	1578442101	751D155E	1578442101	UAV  	tCombinedTemporalMap
42A91DF5	4112361794	42A91DF5	4112361794	UAV  	tApproximateDepthMapOutput
4657A23D	1034049350	4657A23D	1034049350	texture	tWaterCustomCubeMap
8E6BD70E	 248998798	8E6BD70E	 248998798	uint4	iConst0
FB0E8A9C	2626293499	FB0E8A9C	2626293499	float4	fSkyBlendCloudMapFactor0
6395B864	1689818467	6395B864	1689818467	bool 	bEnableAlbedoBlend
7DEF0C66	1712123773	7DEF0C66	1712123773	float4	fDetailEmissiveControl
6384906A	1787855971	6384906A	1787855971	float	fSystemCopyGamma
B01FF61E	 519446448	B01FF61E	 519446448	float	fWaterCustomNormalXZAttn
E6512FAE	2922336742	E6512FAE	2922336742	UAV  	tDepthTargetUAV
049E7AE0	3766132228	049E7AE0	3766132228	cbuffer	CBMhMaterialEM100_01Local__disclosure
227D9FF7	4154424610	227D9FF7	4154424610	texture	gToneMappingHistogramSRV
6047BEAC	2898151264	6047BEAC	2898151264	uint 	iSDSubdivLevel0
0C459965	1704543500	0C459965	1704543500	float	fWaterIntensityCubeMap
D230D9D9	3654889682	D230D9D9	3654889682	float	fWaterCustomSpecular
F7D46DF3	4084061431	F7D46DF3	4084061431	float3	fRadialBlurChromaticAberration//
CEBF9C5D	1570553806	CEBF9C5D	1570553806	texture	gInstanceBuffer
B52BB3FA	4206046133	B52BB3FA	4206046133	texture	tVolumeTex0
41D3D028	 684774209	41D3D028	 684774209	float	fRimRate
0DD16A78	2020266253	0DD16A78	2020266253	texture	tGUIFadeMap
3EBB8762	1653062462	3EBB8762	1653062462	texture	tSnowField9
0FA56D03	  57517327	0FA56D03	  57517327	float2	fSpeedTreeParam
CFFB71E6	3866229711	CFFB71E6	3866229711	float	dispelFactor
4CCDA517	 396741964	4CCDA517	 396741964	texture	tSSLRTraceMap
FFB3650F	 258323455	FFB3650F	 258323455	bool 	bWaterCustomRefractionScreenFade//
03068BCA	3398108675	03068BCA	3398108675	uint 	iLightNum
58A900E1	3774916952	58A900E1	3774916952	float3	fLODBasePos
6B3AE262	1658993259	6B3AE262	1658993259	UAV  	gLuminanceBuffer
E4DD3619	 423026148	E4DD3619	 423026148	float3	fFinColor__uiColor
510B46BE	3192261457	510B46BE	3192261457	uint 	cTest
EA14C532	 851776746	EA14C532	 851776746	float2	fUserNormal2Tiling
FB08EC4D	1307314427	FB08EC4D	1307314427	texture	gPrimCsInMaterials
68E55BBA	3126584680	68E55BBA	3126584680	uint 	iSrcWeightsOffset
76EDD472	1926557046	76EDD472	1926557046	int  	iDebugViewType
C8E66A8A	2322261704	C8E66A8A	2322261704	uint 	iMatrixIndexPF
17E096A7	2811682839	17E096A7	2811682839	uint 	iVertexNum
5AED2C9F	2670521690	5AED2C9F	2670521690	cbuffer	CBMhMaterialIvyFloorLocal__disclosure
C0EF7276	1987243968	C0EF7276	1987243968	cbuffer	CBRadialBlurFilter
D554DD74	1960662229	D554DD74	1960662229	cbuffer	CBComputeSkinning
FA589248	1217550586	FA589248	1217550586	cbuffer	CBMhMaterialSpeedTreeStdBlendLocal__disclosure
4BD3D63A	 987157323	4BD3D63A	 987157323	float	compensate
93176107	 123803539	93176107	 123803539	bool 	bIsVfxBlend
A0AB408D	2369825696	A0AB408D	2369825696	float4	fMaterialPaintCapsuleP0
6A83116F	1863418730	6A83116F	1863418730	sampler	SSColorDiv__disclosure
FEC77519	 427149310	FEC77519	 427149310	float	fContentScaleActualInverse
4D1A8781	2173114957	4D1A8781	2173114957	float	fFurNormalBlend__uiUNorm
DAE56D10	 275637722	DAE56D10	 275637722	float	fSnowSubSurfaceBlend__uiUNorm//
A25428EC	3962066082	A25428EC	3962066082	float4	fSecondaryEmit_Control
54D26C9C	2624377428	54D26C9C	2624377428	cbuffer	CB_PlantOnSurface
A195F0BF	3220215201	A195F0BF	3220215201	float	BokehSpreadScaleCoC
E8BB33B2	2989734888	E8BB33B2	2989734888	texture	tAerosolOpticalDepthMap
81DE914B	1267850881	81DE914B	1267850881	UAV  	ouputBufferSH3_TR
899A1B58	1478204041	899A1B58	1478204041	float	fPartsMaskX__uiUNorm
3D50C1B4	3032567869	3D50C1B4	3032567869	UAV  	gSpeedTreeCsLocalWindIndexBuffer
F3DF940C	 211083251	F3DF940C	 211083251	uint 	iNmRedirectOffset
51F3FBC8	3371955025	51F3FBC8	3371955025	texture	recomputeList
E0958892	2458424800	E0958892	2458424800	float	fBlinkMin
F7F7295E	1579808759	F7F7295E	1579808759	texture	gColorPickTexture
78FD5D54	1415445880	78FD5D54	1415445880	=    	0x3f000000
E1A90E21	 554609121	E1A90E21	 554609121	float3	origin
F8B8AD18	 414038264	F8B8AD18	 414038264	int  	iWaterDebugMode
FF59B8B4	3031980543	FF59B8B4	3031980543	float3	fMaxDepth2
021D55CC	3428130050	021D55CC	3428130050	float3	fVPushRatio
F5BAC3AF	2948840181	F5BAC3AF	2948840181	sampler	SSSkyStarrySky
9F74FC69	1778152607	9F74FC69	1778152607	float	bokeh_intensity_threshold
16D91EBB	3139361046	16D91EBB	3139361046	texture	tWaterNormal2
7FC81792	2451032191	7FC81792	2451032191	UAV  	gParticleDataIndexUAV
358B941F	 529828661	358B941F	 529828661	float	fBlurEdgeSharpness
E587F6D3	3556149221	E587F6D3	3556149221	uint 	iNmRateOffset
EB32CDDF	3754767083	EB32CDDF	3754767083	texture	gStarInfoBuffer
B3B109B9	3104420275	B3B109B9	3104420275	texture	tVertexColorMap
E778BBEE	4005263591	E778BBEE	4005263591	cbuffer	CBMhMaterialEM109Local__disclosure
0E6B0121	 553741070	0E6B0121	 553741070	UAV  	gActiveOcclusionVoxelBufferUAV
895845F5	4114962569	895845F5	4114962569	float4	fDOFVelocityFactor
CF300B76	1980444879	CF300B76	1980444879	cbuffer	CBMhMaterialEM002Local__disclosure
8C78C1AA	2864806028	8C78C1AA	2864806028	=    	0xc1200000
E35F11D5	3574685667	E35F11D5	3574685667	float2	fUnderTextureBlendFactor
95ED2EDE	3727617429	95ED2EDE	3727617429	texture	tToneCurveMap
12E3BBFE	4273726226	12E3BBFE	4273726226	=    	0x00000040
C583F54A	1257604037	C583F54A	1257604037	float3	fIceVPushDir__uiDirection
2EB82A99	2569713710	2EB82A99	2569713710	float	fEnvMapIntensity
EB708E0E	 244216043	EB708E0E	 244216043	texture	tSrcMap
E73ACF1B	 466565863	E73ACF1B	 466565863	float	fAerosolMieK
AB20069E	2651201707	AB20069E	2651201707	texture	tSphereMap__disclosure
3C1478C9	3380089916	3C1478C9	3380089916	texture	gPrimLightProbes
FDFC9F8F	2409626877	FDFC9F8F	2409626877	float4	fSkyBlendSunCloudShadowColors
97A49A98	2560271511	97A49A98	2560271511	texture	tColorFilterTable
E1C0220D	 220381409	E1C0220D	 220381409	float3	fWaveAxis__uiSNorm
B40EFEA1	2717781684	B40EFEA1	2717781684	texture	tRMTBlendMap__disclosure
FDEC1DB2	2988305661	FDEC1DB2	2988305661	texture	tTurbulenceVolume6
8E4925DB	3676653966	8E4925DB	3676653966	texture	tSkyBlendSunRegionMap
730F68B3	3009941363	730F68B3	3009941363	float3	fPaintEmitIntensity__uiUNorm//
7DCC3348	1211354237	7DCC3348	1211354237	cbuffer	pix_clear_constants
8B108065	1702891659	8B108065	1702891659	float3	fMipFogColor
327A750D	 225802802	327A750D	 225802802	float3	fAtmosphereRayleighK
0A9480D3	3548419082	0A9480D3	3548419082	cbuffer	CBSpeedTreePrimitiveInfo
8962D2D3	3553780361	8962D2D3	3553780361	texture	tSnowNormalBlendMap__disclosure
0464AFD7	3618595844	0464AFD7	3618595844	UAV  	MaskUAV
AA7C5950	1348041898	AA7C5950	1348041898	texture	inputBufferSH3_TR
0B11B6FB	4223013131	0B11B6FB	4223013131	UAV  	rwFroxels
828782A7	2810349442	828782A7	2810349442	UAV  	gSnowHeightPickData
BBE92974	1948903867	BBE92974	1948903867	float4	fShadowSHCoef
B0B0A32B	 732147888	B0B0A32B	 732147888	texture	gInstanceBufferPF
35EEF46E	1861545525	35EEF46E	1861545525	float	fBlendRate
696D1339	 957574505	696D1339	 957574505	float	fNoiseBlendSVScale
DE4EE747	1206341342	DE4EE747	1206341342	UAV  	fastCopyTarget
45FB4501	  21363525	45FB4501	  21363525	texture	tInput
E65DF7D6	3606535654	E65DF7D6	3606535654	bool 	bUseUVSecondaryMtIce
FC1CFB03	  66788604	FC1CFB03	  66788604	float	fDepthTreshold
BBBF016A	1778499515	BBBF016A	1778499515	float3	fContactShadowDirection
02485C2D	 761022466	02485C2D	 761022466	int  	iBokehSampleCount
8C8E2BC2	3257634444	8C8E2BC2	3257634444	bool 	bPartsAlpha
B5440274	1946305717	B5440274	1946305717	}    	gSpeedTreeLocalWindBuffer
